Matricula,Pos_date
3FAF341332DDEE9102FD801D10F7D611A8CE9E7948372664C0AF02BB8362E9AE,01/12/2023 01:41:16
E9B77D40DA9A90D93509C6E3CFFBFE1568DB46DCF5976274DCFCC83DB6F11612,01/12/2023 01:41:16
592CC2AABC99C7CAA28E97EF978606A85E961B50ECA4EA6043052F7457B39E17,01/12/2023 01:41:16
E8D5D7745EE18927FC55BAD5FD79EA2AE5C9C781209D76F070370B1DB612B47A,01/12/2023 01:41:14
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,01/12/2023 01:41:11
DE270AC86D7A5AF5255D130A15B83A4A5536E712ACBDAC6B87A8638D9EF9B2E6,01/12/2023 01:41:11
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:41:10
B552A6A633BDA3272B8840DEFAFA97AF693265E69D46098DB86823F714D205DF,01/12/2023 01:41:07
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,01/12/2023 01:41:06
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:41:02
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,01/12/2023 01:41:01
592CC2AABC99C7CAA28E97EF978606A85E961B50ECA4EA6043052F7457B39E17,01/12/2023 01:40:59
DE270AC86D7A5AF5255D130A15B83A4A5536E712ACBDAC6B87A8638D9EF9B2E6,01/12/2023 01:40:56
7A06063FA823557213CDFF5ACAE6A6852CAF3E72BFEF400205A28C766001ABE0,01/12/2023 01:40:56
794036F4C2B8ACC9F1283FF50A11F26FBAA9EAC71F1A8C0A679C3F4AC00882ED,01/12/2023 01:40:55
794036F4C2B8ACC9F1283FF50A11F26FBAA9EAC71F1A8C0A679C3F4AC00882ED,01/12/2023 01:40:55
667CDA8F29183BBCAB7CB48FEB643A79E064A27392D96D6392BB0F086E9E56D1,01/12/2023 01:40:54
5471D4E9DBCD688F2DFC585A49AF6C88AA5C7A0B25A4EB1A3F155A715384447C,01/12/2023 01:40:53
B376D69E11972366C72E37CBE81B7693F0A20F60788484249732048A390468A6,01/12/2023 01:40:49
DE270AC86D7A5AF5255D130A15B83A4A5536E712ACBDAC6B87A8638D9EF9B2E6,01/12/2023 01:40:48
DE270AC86D7A5AF5255D130A15B83A4A5536E712ACBDAC6B87A8638D9EF9B2E6,01/12/2023 01:40:48
09146B272A3A4286F445DB065CDE7500601FEB1F28507C9639C44DBD771361FC,01/12/2023 01:40:47
7A06063FA823557213CDFF5ACAE6A6852CAF3E72BFEF400205A28C766001ABE0,01/12/2023 01:40:45
592CC2AABC99C7CAA28E97EF978606A85E961B50ECA4EA6043052F7457B39E17,01/12/2023 01:40:42
730655A225241D534D1C78911ACA85AB05E607C709D7B9520443018F8A067709,01/12/2023 01:40:41
B552A6A633BDA3272B8840DEFAFA97AF693265E69D46098DB86823F714D205DF,01/12/2023 01:40:37
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,01/12/2023 01:40:36
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,01/12/2023 01:40:34
B552A6A633BDA3272B8840DEFAFA97AF693265E69D46098DB86823F714D205DF,01/12/2023 01:40:32
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:40:29
A6CB6B76C9ECB8C0FF4649D07C374C16E8745047A84303D7E6673F577AC7D644,01/12/2023 01:40:28
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,01/12/2023 01:40:27
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,01/12/2023 01:40:22
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,01/12/2023 01:40:22
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:40:20
B552A6A633BDA3272B8840DEFAFA97AF693265E69D46098DB86823F714D205DF,01/12/2023 01:40:19
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:40:13
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:40:13
B5E5F5D56EC1A0018326921D24E5E67A17CF2D0A2239D1E277F3A20E5B411114,01/12/2023 01:40:09
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,01/12/2023 01:40:06
7A06063FA823557213CDFF5ACAE6A6852CAF3E72BFEF400205A28C766001ABE0,01/12/2023 01:40:05
B552A6A633BDA3272B8840DEFAFA97AF693265E69D46098DB86823F714D205DF,01/12/2023 01:40:02
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,01/12/2023 01:40:01
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,01/12/2023 01:40:01
7E4A080157027B36C4D596160AC49CA6DBA51495D30AB66AC4B6C5D44B16E263,01/12/2023 01:40:01
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:40:01
2CB47A300E1BF3463CFCDBAE169AD56B99A378744FDD8FC0450114B41E1146AD,01/12/2023 01:39:59
2CB47A300E1BF3463CFCDBAE169AD56B99A378744FDD8FC0450114B41E1146AD,01/12/2023 01:39:59
D0987C421B7385E3BF5BC30D521B4F7684CDBC4CCE30DF650B89F94579B337DA,01/12/2023 01:39:55
B505798DC7ED76BB9D4538F2F4057A1DF38D96751F3DB4F05EBED09AC13BB45A,01/12/2023 01:39:54
B552A6A633BDA3272B8840DEFAFA97AF693265E69D46098DB86823F714D205DF,01/12/2023 01:39:54
2CB47A300E1BF3463CFCDBAE169AD56B99A378744FDD8FC0450114B41E1146AD,01/12/2023 01:39:52
516291E66CB7B610917EC0E831D1400378A69D1C8F3651431F5D95250A8D4E82,01/12/2023 01:39:52
09146B272A3A4286F445DB065CDE7500601FEB1F28507C9639C44DBD771361FC,01/12/2023 01:39:47
B552A6A633BDA3272B8840DEFAFA97AF693265E69D46098DB86823F714D205DF,01/12/2023 01:39:47
592CC2AABC99C7CAA28E97EF978606A85E961B50ECA4EA6043052F7457B39E17,01/12/2023 01:39:47
2CB47A300E1BF3463CFCDBAE169AD56B99A378744FDD8FC0450114B41E1146AD,01/12/2023 01:39:46
2CB47A300E1BF3463CFCDBAE169AD56B99A378744FDD8FC0450114B41E1146AD,01/12/2023 01:39:46
4AF366194AAAC7CF7D57BC97B66C6E14ACD5F2666F92F33391F9DF8077349632,01/12/2023 01:39:39
4AF366194AAAC7CF7D57BC97B66C6E14ACD5F2666F92F33391F9DF8077349632,01/12/2023 01:39:39
D27B62DF2FE5D39E189D483C49D0DD12E9CE25A8778307460262F026137B0350,01/12/2023 01:39:37
B5E5F5D56EC1A0018326921D24E5E67A17CF2D0A2239D1E277F3A20E5B411114,01/12/2023 01:39:36
B3C6B707FF586E09DD4455DAB6DEA799EC9DA501B0181ABE235EC1E192A20E3D,01/12/2023 01:39:36
730655A225241D534D1C78911ACA85AB05E607C709D7B9520443018F8A067709,01/12/2023 01:39:35
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,01/12/2023 01:39:34
B63287228FC7EFF8199A3AD3348647347BD729F7F432C4450A1B02EDBDDB2B7E,01/12/2023 01:39:29
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:39:28
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:39:25
8B0FE8F5A3D03881366DD8F638A5D48BAB1174DC7DAFCA6E48EC624B6E1BFCBB,01/12/2023 01:39:22
730655A225241D534D1C78911ACA85AB05E607C709D7B9520443018F8A067709,01/12/2023 01:39:22
592CC2AABC99C7CAA28E97EF978606A85E961B50ECA4EA6043052F7457B39E17,01/12/2023 01:39:22
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:39:20
B81D5D3C0ABD5651D35460611801239A551537387FEDC8EFD43EC51B6EE751A2,01/12/2023 01:39:18
730655A225241D534D1C78911ACA85AB05E607C709D7B9520443018F8A067709,01/12/2023 01:39:18
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:39:18
D0987C421B7385E3BF5BC30D521B4F7684CDBC4CCE30DF650B89F94579B337DA,01/12/2023 01:39:15
D0987C421B7385E3BF5BC30D521B4F7684CDBC4CCE30DF650B89F94579B337DA,01/12/2023 01:39:15
592CC2AABC99C7CAA28E97EF978606A85E961B50ECA4EA6043052F7457B39E17,01/12/2023 01:39:09
730655A225241D534D1C78911ACA85AB05E607C709D7B9520443018F8A067709,01/12/2023 01:39:09
403307A6CB01BD90A5E0898A206B9F205C0605AC2A5B93643E3430A24140A3AD,01/12/2023 01:39:08
4B2ABF0EECD4EEA20AD134D94167F32BEDAEC963E4A9BEE5AED0D23F3CC5C92E,01/12/2023 01:39:08
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,01/12/2023 01:39:06
71ACD724923C85A66ED63A81EE357EF0FAEBE006A29631DDB46267FFC48FBF31,01/12/2023 01:39:04
592CC2AABC99C7CAA28E97EF978606A85E961B50ECA4EA6043052F7457B39E17,01/12/2023 01:39:04
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:39:04
91F9AFDC6C1985163F8A761E33D2A8D932D808A4C7FD5A5F862EDF40F50CC4FF,01/12/2023 01:39:02
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,01/12/2023 01:39:01
667CDA8F29183BBCAB7CB48FEB643A79E064A27392D96D6392BB0F086E9E56D1,01/12/2023 01:38:54
592CC2AABC99C7CAA28E97EF978606A85E961B50ECA4EA6043052F7457B39E17,01/12/2023 01:38:51
592CC2AABC99C7CAA28E97EF978606A85E961B50ECA4EA6043052F7457B39E17,01/12/2023 01:38:51
730655A225241D534D1C78911ACA85AB05E607C709D7B9520443018F8A067709,01/12/2023 01:38:48
730655A225241D534D1C78911ACA85AB05E607C709D7B9520443018F8A067709,01/12/2023 01:38:48
09146B272A3A4286F445DB065CDE7500601FEB1F28507C9639C44DBD771361FC,01/12/2023 01:38:47
1FE60CE123FE31D1895941F5902C518E1368095294E9D5414FD1ADB8D0D07BF1,01/12/2023 01:38:46
B5E5F5D56EC1A0018326921D24E5E67A17CF2D0A2239D1E277F3A20E5B411114,01/12/2023 01:38:39
A380A614532C7F70201FF7711BE76CD4919A0FD320D3476BECCDECE8CA433C2C,01/12/2023 01:38:34
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,01/12/2023 01:38:34
2E6DE46599917276EA118315105E20AEC32E0A63CDE37C796351602488BB3A89,01/12/2023 01:38:33
B5E5F5D56EC1A0018326921D24E5E67A17CF2D0A2239D1E277F3A20E5B411114,01/12/2023 01:38:30
B376D69E11972366C72E37CBE81B7693F0A20F60788484249732048A390468A6,01/12/2023 01:38:26
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:38:22
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:38:20
3FAF341332DDEE9102FD801D10F7D611A8CE9E7948372664C0AF02BB8362E9AE,01/12/2023 01:38:16
E9B77D40DA9A90D93509C6E3CFFBFE1568DB46DCF5976274DCFCC83DB6F11612,01/12/2023 01:38:16
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:38:13
B5E5F5D56EC1A0018326921D24E5E67A17CF2D0A2239D1E277F3A20E5B411114,01/12/2023 01:38:09
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:38:06
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,01/12/2023 01:38:06
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,01/12/2023 01:38:01
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:37:54
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:37:52
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,01/12/2023 01:37:49
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:37:47
09146B272A3A4286F445DB065CDE7500601FEB1F28507C9639C44DBD771361FC,01/12/2023 01:37:47
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:37:44
667CDA8F29183BBCAB7CB48FEB643A79E064A27392D96D6392BB0F086E9E56D1,01/12/2023 01:37:42
45FF096FDD948BC95896C20E328519DDC81882C6850A55275B1A6F561DCEEDC3,01/12/2023 01:37:37
667CDA8F29183BBCAB7CB48FEB643A79E064A27392D96D6392BB0F086E9E56D1,01/12/2023 01:37:37
45FF096FDD948BC95896C20E328519DDC81882C6850A55275B1A6F561DCEEDC3,01/12/2023 01:37:37
B3C6B707FF586E09DD4455DAB6DEA799EC9DA501B0181ABE235EC1E192A20E3D,01/12/2023 01:37:36
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,01/12/2023 01:37:34
A6CB6B76C9ECB8C0FF4649D07C374C16E8745047A84303D7E6673F577AC7D644,01/12/2023 01:37:28
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:37:26
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:37:22
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:37:20
B81D5D3C0ABD5651D35460611801239A551537387FEDC8EFD43EC51B6EE751A2,01/12/2023 01:37:18
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,01/12/2023 01:37:17
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:37:15
E8D5D7745EE18927FC55BAD5FD79EA2AE5C9C781209D76F070370B1DB612B47A,01/12/2023 01:37:14
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:37:13
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:37:12
667CDA8F29183BBCAB7CB48FEB643A79E064A27392D96D6392BB0F086E9E56D1,01/12/2023 01:37:11
667CDA8F29183BBCAB7CB48FEB643A79E064A27392D96D6392BB0F086E9E56D1,01/12/2023 01:37:08
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:37:06
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,01/12/2023 01:37:06
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:37:03
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,01/12/2023 01:37:01
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,01/12/2023 01:37:01
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,01/12/2023 01:37:00
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:36:57
667CDA8F29183BBCAB7CB48FEB643A79E064A27392D96D6392BB0F086E9E56D1,01/12/2023 01:36:54
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:36:54
5471D4E9DBCD688F2DFC585A49AF6C88AA5C7A0B25A4EB1A3F155A715384447C,01/12/2023 01:36:53
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:36:51
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,01/12/2023 01:36:50
09146B272A3A4286F445DB065CDE7500601FEB1F28507C9639C44DBD771361FC,01/12/2023 01:36:47
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:36:46
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:36:46
F28866C0CF5333C77C245F93F8BE91DB1615539BF1188E087D18FB6EC9040A51,01/12/2023 01:36:45
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,01/12/2023 01:36:44
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:36:40
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:36:36
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,01/12/2023 01:36:34
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:36:33
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:36:30
7326E87A9FA1258D1654E6E0A2B1F237B2622CA2F03581C5B7443CCC248EB5CB,01/12/2023 01:36:23
7326E87A9FA1258D1654E6E0A2B1F237B2622CA2F03581C5B7443CCC248EB5CB,01/12/2023 01:36:23
7A06063FA823557213CDFF5ACAE6A6852CAF3E72BFEF400205A28C766001ABE0,01/12/2023 01:36:23
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:36:20
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:36:20
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:36:18
B5E5F5D56EC1A0018326921D24E5E67A17CF2D0A2239D1E277F3A20E5B411114,01/12/2023 01:36:18
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:36:18
892C6432846C97CB4EEB83A9979FCD72FD379EBD870EF8197E7D3198ED7FB843,01/12/2023 01:36:14
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:36:13
B376D69E11972366C72E37CBE81B7693F0A20F60788484249732048A390468A6,01/12/2023 01:36:12
403307A6CB01BD90A5E0898A206B9F205C0605AC2A5B93643E3430A24140A3AD,01/12/2023 01:36:08
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,01/12/2023 01:36:08
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:36:08
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,01/12/2023 01:36:08
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,01/12/2023 01:36:06
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,01/12/2023 01:36:05
71ACD724923C85A66ED63A81EE357EF0FAEBE006A29631DDB46267FFC48FBF31,01/12/2023 01:36:04
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:36:04
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,01/12/2023 01:36:03
7E4A080157027B36C4D596160AC49CA6DBA51495D30AB66AC4B6C5D44B16E263,01/12/2023 01:36:01
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,01/12/2023 01:36:01
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:35:55
B505798DC7ED76BB9D4538F2F4057A1DF38D96751F3DB4F05EBED09AC13BB45A,01/12/2023 01:35:54
516291E66CB7B610917EC0E831D1400378A69D1C8F3651431F5D95250A8D4E82,01/12/2023 01:35:52
B552A6A633BDA3272B8840DEFAFA97AF693265E69D46098DB86823F714D205DF,01/12/2023 01:35:47
09146B272A3A4286F445DB065CDE7500601FEB1F28507C9639C44DBD771361FC,01/12/2023 01:35:47
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,01/12/2023 01:35:43
B376D69E11972366C72E37CBE81B7693F0A20F60788484249732048A390468A6,01/12/2023 01:35:42
7A06063FA823557213CDFF5ACAE6A6852CAF3E72BFEF400205A28C766001ABE0,01/12/2023 01:35:40
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:35:37
D27B62DF2FE5D39E189D483C49D0DD12E9CE25A8778307460262F026137B0350,01/12/2023 01:35:37
B3C6B707FF586E09DD4455DAB6DEA799EC9DA501B0181ABE235EC1E192A20E3D,01/12/2023 01:35:36
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,01/12/2023 01:35:34
AFD5148D8A999F8F2550CA4016B323A81490232058731E5BD298BCE508F41106,01/12/2023 01:35:29
B63287228FC7EFF8199A3AD3348647347BD729F7F432C4450A1B02EDBDDB2B7E,01/12/2023 01:35:29
AFD5148D8A999F8F2550CA4016B323A81490232058731E5BD298BCE508F41106,01/12/2023 01:35:29
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:35:29
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:35:26
7E4A080157027B36C4D596160AC49CA6DBA51495D30AB66AC4B6C5D44B16E263,01/12/2023 01:35:22
8B0FE8F5A3D03881366DD8F638A5D48BAB1174DC7DAFCA6E48EC624B6E1BFCBB,01/12/2023 01:35:22
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:35:20
B81D5D3C0ABD5651D35460611801239A551537387FEDC8EFD43EC51B6EE751A2,01/12/2023 01:35:18
3FAF341332DDEE9102FD801D10F7D611A8CE9E7948372664C0AF02BB8362E9AE,01/12/2023 01:35:16
E9B77D40DA9A90D93509C6E3CFFBFE1568DB46DCF5976274DCFCC83DB6F11612,01/12/2023 01:35:16
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:35:14
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:35:12
F28866C0CF5333C77C245F93F8BE91DB1615539BF1188E087D18FB6EC9040A51,01/12/2023 01:35:11
4B2ABF0EECD4EEA20AD134D94167F32BEDAEC963E4A9BEE5AED0D23F3CC5C92E,01/12/2023 01:35:08
7A06063FA823557213CDFF5ACAE6A6852CAF3E72BFEF400205A28C766001ABE0,01/12/2023 01:35:07
7A06063FA823557213CDFF5ACAE6A6852CAF3E72BFEF400205A28C766001ABE0,01/12/2023 01:35:07
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,01/12/2023 01:35:06
91F9AFDC6C1985163F8A761E33D2A8D932D808A4C7FD5A5F862EDF40F50CC4FF,01/12/2023 01:35:02
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:35:02
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:35:02
91F9AFDC6C1985163F8A761E33D2A8D932D808A4C7FD5A5F862EDF40F50CC4FF,01/12/2023 01:35:02
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,01/12/2023 01:35:01
B376D69E11972366C72E37CBE81B7693F0A20F60788484249732048A390468A6,01/12/2023 01:35:00
91F9AFDC6C1985163F8A761E33D2A8D932D808A4C7FD5A5F862EDF40F50CC4FF,01/12/2023 01:34:54
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:34:51
09146B272A3A4286F445DB065CDE7500601FEB1F28507C9639C44DBD771361FC,01/12/2023 01:34:47
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:34:47
1FE60CE123FE31D1895941F5902C518E1368095294E9D5414FD1ADB8D0D07BF1,01/12/2023 01:34:46
892C6432846C97CB4EEB83A9979FCD72FD379EBD870EF8197E7D3198ED7FB843,01/12/2023 01:34:38
892C6432846C97CB4EEB83A9979FCD72FD379EBD870EF8197E7D3198ED7FB843,01/12/2023 01:34:37
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:34:36
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,01/12/2023 01:34:34
A380A614532C7F70201FF7711BE76CD4919A0FD320D3476BECCDECE8CA433C2C,01/12/2023 01:34:34
2E6DE46599917276EA118315105E20AEC32E0A63CDE37C796351602488BB3A89,01/12/2023 01:34:33
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:34:30
7326E87A9FA1258D1654E6E0A2B1F237B2622CA2F03581C5B7443CCC248EB5CB,01/12/2023 01:34:29
7326E87A9FA1258D1654E6E0A2B1F237B2622CA2F03581C5B7443CCC248EB5CB,01/12/2023 01:34:29
A6CB6B76C9ECB8C0FF4649D07C374C16E8745047A84303D7E6673F577AC7D644,01/12/2023 01:34:28
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,01/12/2023 01:34:28
819E6C37F3BADB27EB7E184F15B91B3B5C093D8FD55FF4082DDA5939D8713135,01/12/2023 01:34:27
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:34:26
892C6432846C97CB4EEB83A9979FCD72FD379EBD870EF8197E7D3198ED7FB843,01/12/2023 01:34:24
B376D69E11972366C72E37CBE81B7693F0A20F60788484249732048A390468A6,01/12/2023 01:34:21
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,01/12/2023 01:34:21
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,01/12/2023 01:34:20
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:34:19
9010AF87D0F1FCB0AAE1560B63C773703D2207A299A992D278C0AB8B11A50B6C,01/12/2023 01:34:13
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,01/12/2023 01:34:06
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,01/12/2023 01:34:01
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,01/12/2023 01:34:01
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,01/12/2023 01:34:01
E3E8F1AD9B12379B532D35471D0A4CB38EC76FB9448BADEA9F411A71487B31C4,01/12/2023 01:33:57
E3E8F1AD9B12379B532D35471D0A4CB38EC76FB9448BADEA9F411A71487B31C4,01/12/2023 01:33:57
